Year,Month,Day,Hour,Minute,GHI,Temperature
2016,1,1,0,30,0,-21
2016,1,1,1,30,0,-22
2016,1,1,2,30,0,-21
2016,1,1,3,30,0,-21
2016,1,1,4,30,0,-21
2016,1,1,5,30,0,-21
2016,1,1,6,30,0,-21
2016,1,1,7,30,0,-21
2016,1,1,8,30,78,-20
2016,1,1,9,30,244,-16
2016,1,1,10,30,384,-12
2016,1,1,11,30,475,-10
2016,1,1,12,30,506,-8
2016,1,1,13,30,322,-6
2016,1,1,14,30,384,-6
2016,1,1,15,30,246,-7
2016,1,1,16,30,82,-9
2016,1,1,17,30,0,-12
2016,1,1,18,30,0,-15
2016,1,1,19,30,0,-17
2016,1,1,20,30,0,-18
2016,1,1,21,30,0,-19
2016,1,1,22,30,0,-18
2016,1,1,23,30,0,-18
2016,1,2,0,30,0,-17
2016,1,2,1,30,0,-17
2016,1,2,2,30,0,-17
2016,1,2,3,30,0,-16
2016,1,2,4,30,0,-15
2016,1,2,5,30,0,-14
2016,1,2,6,30,0,-14
2016,1,2,7,30,0,-13
2016,1,2,8,30,49,-11
2016,1,2,9,30,159,-8
2016,1,2,10,30,254,-6
2016,1,2,11,30,389,-4
2016,1,2,12,30,367,-2
2016,1,2,13,30,214,-1
2016,1,2,14,30,270,-1
2016,1,2,15,30,172,-2
2016,1,2,16,30,56,-4
2016,1,2,17,30,0,-6
2016,1,2,18,30,0,-8
2016,1,2,19,30,0,-9
2016,1,2,20,30,0,-9
2016,1,2,21,30,0,-10
2016,1,2,22,30,0,-10
2016,1,2,23,30,0,-10
2016,1,3,0,30,0,-10
2016,1,3,1,30,0,-10
2016,1,3,2,30,0,-10
2016,1,3,3,30,0,-10
2016,1,3,4,30,0,-10
2016,1,3,5,30,0,-10
2016,1,3,6,30,0,-10
2016,1,3,7,30,0,-9
2016,1,3,8,30,56,-8
2016,1,3,9,30,184,-5
2016,1,3,10,30,295,-2
2016,1,3,11,30,265,0
2016,1,3,12,30,362,0
2016,1,3,13,30,209,0
2016,1,3,14,30,191,0
2016,1,3,15,30,121,0
2016,1,3,16,30,40,0
2016,1,3,17,30,0,0
2016,1,3,18,30,0,-2
2016,1,3,19,30,0,-3
2016,1,3,20,30,0,-4
2016,1,3,21,30,0,-5
2016,1,3,22,30,0,-5
2016,1,3,23,30,0,-5
2016,1,4,0,30,0,-5
2016,1,4,1,30,0,-6
2016,1,4,2,30,0,-6
2016,1,4,3,30,0,-6
2016,1,4,4,30,0,-6
2016,1,4,5,30,0,-5
2016,1,4,6,30,0,-4
2016,1,4,7,30,0,-3
2016,1,4,8,30,21,-2
2016,1,4,9,30,70,-1
2016,1,4,10,30,113,0
2016,1,4,11,30,176,0
2016,1,4,12,30,226,0
2016,1,4,13,30,260,0
2016,1,4,14,30,189,1
2016,1,4,15,30,120,1
2016,1,4,16,30,40,0
2016,1,4,17,30,0,0
2016,1,4,18,30,0,-1
2016,1,4,19,30,0,-2
2016,1,4,20,30,0,-2
2016,1,4,21,30,0,-2
2016,1,4,22,30,0,-2
2016,1,4,23,30,0,-2
2016,1,5,0,30,0,-2
2016,1,5,1,30,0,-3
2016,1,5,2,30,0,-3
2016,1,5,3,30,0,-3
2016,1,5,4,30,0,-4
2016,1,5,5,30,0,-4
2016,1,5,6,30,0,-4
2016,1,5,7,30,0,-4
2016,1,5,8,30,36,-3
2016,1,5,9,30,120,-1
2016,1,5,10,30,195,0
2016,1,5,11,30,309,0
2016,1,5,12,30,372,0
2016,1,5,13,30,126,0
2016,1,5,14,30,273,0
2016,1,5,15,30,175,0
2016,1,5,16,30,60,0
2016,1,5,17,30,0,0
2016,1,5,18,30,0,0
2016,1,5,19,30,0,0
2016,1,5,20,30,0,0
2016,1,5,21,30,0,-1
2016,1,5,22,30,0,-2
2016,1,5,23,30,0,-3
2016,1,6,0,30,0,-4
2016,1,6,1,30,0,-3
2016,1,6,2,30,0,-3
2016,1,6,3,30,0,-3
2016,1,6,4,30,0,-3
2016,1,6,5,30,0,-3
2016,1,6,6,30,0,-4
2016,1,6,7,30,0,-4
2016,1,6,8,30,32,-3
2016,1,6,9,30,105,-1
2016,1,6,10,30,169,0
2016,1,6,11,30,148,0
2016,1,6,12,30,185,0
2016,1,6,13,30,135,0
2016,1,6,14,30,136,0
2016,1,6,15,30,87,0
2016,1,6,16,30,30,0
2016,1,6,17,30,0,0
2016,1,6,18,30,0,-1
2016,1,6,19,30,0,-2
2016,1,6,20,30,0,-3
2016,1,6,21,30,0,-3
2016,1,6,22,30,0,-3
2016,1,6,23,30,0,-3
2016,1,7,0,30,0,-3
2016,1,7,1,30,0,-3
2016,1,7,2,30,0,-3
2016,1,7,3,30,0,-3
2016,1,7,4,30,0,-3
2016,1,7,5,30,0,-3
2016,1,7,6,30,0,-3
2016,1,7,7,30,0,-3
2016,1,7,8,30,46,-2
2016,1,7,9,30,158,-1
2016,1,7,10,30,257,0
2016,1,7,11,30,232,0
2016,1,7,12,30,216,0
2016,1,7,13,30,255,0
2016,1,7,14,30,169,0
2016,1,7,15,30,108,0
2016,1,7,16,30,38,0
2016,1,7,17,30,0,0
2016,1,7,18,30,0,-1
2016,1,7,19,30,0,-1
2016,1,7,20,30,0,-2
2016,1,7,21,30,0,-2
2016,1,7,22,30,0,-3
2016,1,7,23,30,0,-3
2016,1,8,0,30,0,-3
2016,1,8,1,30,0,-4
2016,1,8,2,30,0,-4
2016,1,8,3,30,0,-5
2016,1,8,4,30,0,-5
2016,1,8,5,30,0,-5
2016,1,8,6,30,0,-6
2016,1,8,7,30,0,-6
2016,1,8,8,30,44,-5
2016,1,8,9,30,149,-4
2016,1,8,10,30,244,-2
2016,1,8,11,30,270,-1
2016,1,8,12,30,291,-1
2016,1,8,13,30,217,-1
2016,1,8,14,30,177,-1
2016,1,8,15,30,115,-1
2016,1,8,16,30,41,-3
2016,1,8,17,30,0,-4
2016,1,8,18,30,0,-5
2016,1,8,19,30,0,-5
2016,1,8,20,30,0,-5
2016,1,8,21,30,0,-5
2016,1,8,22,30,0,-5
2016,1,8,23,30,0,-6
2016,1,9,0,30,0,-6
2016,1,9,1,30,0,-6
2016,1,9,2,30,0,-7
2016,1,9,3,30,0,-7
2016,1,9,4,30,0,-8
2016,1,9,5,30,0,-8
2016,1,9,6,30,0,-8
2016,1,9,7,30,0,-8
2016,1,9,8,30,39,-8
2016,1,9,9,30,129,-6
2016,1,9,10,30,208,-4
2016,1,9,11,30,371,-2
2016,1,9,12,30,369,-1
2016,1,9,13,30,310,-1
2016,1,9,14,30,282,-1
2016,1,9,15,30,186,-1
2016,1,9,16,30,70,-2
2016,1,9,17,30,0,-4
2016,1,9,18,30,0,-5
2016,1,9,19,30,0,-6
2016,1,9,20,30,0,-7
2016,1,9,21,30,0,-7
2016,1,9,22,30,0,-8
2016,1,9,23,30,0,-8
2016,1,10,0,30,0,-8
2016,1,10,1,30,0,-9
2016,1,10,2,30,0,-9
2016,1,10,3,30,0,-9
2016,1,10,4,30,0,-9
2016,1,10,5,30,0,-9
2016,1,10,6,30,0,-10
2016,1,10,7,30,0,-10
2016,1,10,8,30,29,-9
2016,1,10,9,30,93,-8
2016,1,10,10,30,149,-6
2016,1,10,11,30,190,-4
2016,1,10,12,30,214,-3
2016,1,10,13,30,81,-3
2016,1,10,14,30,67,-3
2016,1,10,15,30,44,-5
2016,1,10,16,30,17,-7
2016,1,10,17,30,0,-8
2016,1,10,18,30,0,-9
2016,1,10,19,30,0,-9
2016,1,10,20,30,0,-10
2016,1,10,21,30,0,-10
2016,1,10,22,30,0,-10
2016,1,10,23,30,0,-10
2016,1,11,0,30,0,-11
2016,1,11,1,30,0,-11
2016,1,11,2,30,0,-12
2016,1,11,3,30,0,-12
2016,1,11,4,30,0,-13
2016,1,11,5,30,0,-13
2016,1,11,6,30,0,-13
2016,1,11,7,30,0,-13
2016,1,11,8,30,74,-12
2016,1,11,9,30,237,-10
2016,1,11,10,30,381,-8
2016,1,11,11,30,477,-6
2016,1,11,12,30,515,-4
2016,1,11,13,30,490,-4
2016,1,11,14,30,406,-4
2016,1,11,15,30,272,-4
2016,1,11,16,30,107,-6
2016,1,11,17,30,0,-8
2016,1,11,18,30,0,-9
2016,1,11,19,30,0,-10
2016,1,11,20,30,0,-11
2016,1,11,21,30,0,-11
2016,1,11,22,30,0,-12
2016,1,11,23,30,0,-13
2016,1,12,0,30,0,-14
2016,1,12,1,30,0,-15
2016,1,12,2,30,0,-15
2016,1,12,3,30,0,-14
2016,1,12,4,30,0,-14
2016,1,12,5,30,0,-14
2016,1,12,6,30,0,-13
2016,1,12,7,30,0,-12
2016,1,12,8,30,44,-11
2016,1,12,9,30,142,-8
2016,1,12,10,30,228,-6
2016,1,12,11,30,333,-4
2016,1,12,12,30,264,-2
2016,1,12,13,30,322,-2
2016,1,12,14,30,271,-2
2016,1,12,15,30,259,-2
2016,1,12,16,30,103,-4
2016,1,12,17,30,0,-6
2016,1,12,18,30,0,-7
2016,1,12,19,30,0,-7
2016,1,12,20,30,0,-8
2016,1,12,21,30,0,-9
2016,1,12,22,30,0,-10
2016,1,12,23,30,0,-10
2016,1,13,0,30,0,-11
2016,1,13,1,30,0,-11
2016,1,13,2,30,0,-11
2016,1,13,3,30,0,-11
2016,1,13,4,30,0,-11
2016,1,13,5,30,0,-12
2016,1,13,6,30,0,-11
2016,1,13,7,30,0,-11
2016,1,13,8,30,44,-10
2016,1,13,9,30,134,-7
2016,1,13,10,30,211,-3
2016,1,13,11,30,364,-1
2016,1,13,12,30,310,0
2016,1,13,13,30,303,0
2016,1,13,14,30,139,0
2016,1,13,15,30,93,0
2016,1,13,16,30,36,-1
2016,1,13,17,30,0,-3
2016,1,13,18,30,0,-4
2016,1,13,19,30,0,-5
2016,1,13,20,30,0,-5
2016,1,13,21,30,0,-5
2016,1,13,22,30,0,-5
2016,1,13,23,30,0,-7
2016,1,14,0,30,0,-8
2016,1,14,1,30,0,-8
2016,1,14,2,30,0,-9
2016,1,14,3,30,0,-8
2016,1,14,4,30,0,-7
2016,1,14,5,30,0,-7
2016,1,14,6,30,0,-7
2016,1,14,7,30,0,-7
2016,1,14,8,30,49,-6
2016,1,14,9,30,153,-4
2016,1,14,10,30,244,-2
2016,1,14,11,30,346,-1
2016,1,14,12,30,435,-1
2016,1,14,13,30,320,-1
2016,1,14,14,30,334,-1
2016,1,14,15,30,226,-2
2016,1,14,16,30,116,-3
2016,1,14,17,30,0,-4
2016,1,14,18,30,0,-5
2016,1,14,19,30,0,-7
2016,1,14,20,30,0,-8
2016,1,14,21,30,0,-8
2016,1,14,22,30,0,-8
2016,1,14,23,30,0,-8
2016,1,15,0,30,0,-7
2016,1,15,1,30,0,-6
2016,1,15,2,30,0,-6
2016,1,15,3,30,0,-6
2016,1,15,4,30,0,-5
2016,1,15,5,30,0,-5
2016,1,15,6,30,0,-5
2016,1,15,7,30,0,-5
2016,1,15,8,30,9,-4
2016,1,15,9,30,31,-3
2016,1,15,10,30,51,-2
2016,1,15,11,30,168,-1
2016,1,15,12,30,144,-1
2016,1,15,13,30,68,-1
2016,1,15,14,30,139,-1
2016,1,15,15,30,94,-2
2016,1,15,16,30,39,-4
2016,1,15,17,30,0,-5
2016,1,15,18,30,0,-6
2016,1,15,19,30,0,-6
2016,1,15,20,30,0,-5
2016,1,15,21,30,0,-5
2016,1,15,22,30,0,-5
2016,1,15,23,30,0,-6
2016,1,16,0,30,0,-5
2016,1,16,1,30,0,-5
2016,1,16,2,30,0,-5
2016,1,16,3,30,0,-5
2016,1,16,4,30,0,-6
2016,1,16,5,30,0,-6
2016,1,16,6,30,0,-7
2016,1,16,7,30,0,-8
2016,1,16,8,30,38,-7
2016,1,16,9,30,117,-4
2016,1,16,10,30,185,-2
2016,1,16,11,30,354,-1
2016,1,16,12,30,222,0
2016,1,16,13,30,238,0
2016,1,16,14,30,131,0
2016,1,16,15,30,87,0
2016,1,16,16,30,36,-1
2016,1,16,17,30,0,-1
2016,1,16,18,30,0,-2
2016,1,16,19,30,0,-2
2016,1,16,20,30,0,-3
2016,1,16,21,30,0,-3
2016,1,16,22,30,0,-4
2016,1,16,23,30,0,-5
2016,1,17,0,30,0,-4
2016,1,17,1,30,0,-4
2016,1,17,2,30,0,-4
2016,1,17,3,30,0,-4
2016,1,17,4,30,0,-4
2016,1,17,5,30,0,-3
2016,1,17,6,30,0,-3
2016,1,17,7,30,0,-3
2016,1,17,8,30,69,-3
2016,1,17,9,30,211,-2
2016,1,17,10,30,335,0
2016,1,17,11,30,407,0
2016,1,17,12,30,428,0
2016,1,17,13,30,433,1
2016,1,17,14,30,416,1
2016,1,17,15,30,283,1
2016,1,17,16,30,120,0
2016,1,17,17,30,0,0
2016,1,17,18,30,0,0
2016,1,17,19,30,0,0
2016,1,17,20,30,0,0
2016,1,17,21,30,0,0
2016,1,17,22,30,0,0
2016,1,17,23,30,0,0
2016,1,18,0,30,0,0
2016,1,18,1,30,0,0
2016,1,18,2,30,0,0
2016,1,18,3,30,0,0
2016,1,18,4,30,0,0
2016,1,18,5,30,0,-1
2016,1,18,6,30,0,-1
2016,1,18,7,30,0,-1
2016,1,18,8,30,14,0
2016,1,18,9,30,46,0
2016,1,18,10,30,74,0
2016,1,18,11,30,52,0
2016,1,18,12,30,75,0
2016,1,18,13,30,57,0
2016,1,18,14,30,63,0
2016,1,18,15,30,50,0
2016,1,18,16,30,21,0
2016,1,18,17,30,0,0
2016,1,18,18,30,0,0
2016,1,18,19,30,0,0
2016,1,18,20,30,0,0
2016,1,18,21,30,0,-1
2016,1,18,22,30,0,-2
2016,1,18,23,30,0,-2
2016,1,19,0,30,0,-2
2016,1,19,1,30,0,-3
2016,1,19,2,30,0,-3
2016,1,19,3,30,0,-3
2016,1,19,4,30,0,-4
2016,1,19,5,30,0,-5
2016,1,19,6,30,0,-6
2016,1,19,7,30,0,-8
2016,1,19,8,30,69,-8
2016,1,19,9,30,206,-5
2016,1,19,10,30,322,-2
2016,1,19,11,30,337,0
2016,1,19,12,30,346,0
2016,1,19,13,30,379,0
2016,1,19,14,30,258,0
2016,1,19,15,30,163,0
2016,1,19,16,30,70,0
2016,1,19,17,30,0,0
2016,1,19,18,30,0,0
2016,1,19,19,30,0,0
2016,1,19,20,30,0,0
2016,1,19,21,30,0,0
2016,1,19,22,30,0,0
2016,1,19,23,30,0,-1
2016,1,20,0,30,0,-2
2016,1,20,1,30,0,-3
2016,1,20,2,30,0,-3
2016,1,20,3,30,0,-4
2016,1,20,4,30,0,-4
2016,1,20,5,30,0,-4
2016,1,20,6,30,0,-4
2016,1,20,7,30,0,-5
2016,1,20,8,30,84,-4
2016,1,20,9,30,246,-2
2016,1,20,10,30,384,-1
2016,1,20,11,30,375,-1
2016,1,20,12,30,287,-1
2016,1,20,13,30,165,-1
2016,1,20,14,30,343,-1
2016,1,20,15,30,238,-1
2016,1,20,16,30,107,-3
2016,1,20,17,30,0,-4
2016,1,20,18,30,0,-4
2016,1,20,19,30,0,-4
2016,1,20,20,30,0,-5
2016,1,20,21,30,0,-5
2016,1,20,22,30,0,-6
2016,1,20,23,30,0,-7
2016,1,21,0,30,0,-8
2016,1,21,1,30,0,-9
2016,1,21,2,30,0,-10
2016,1,21,3,30,0,-11
2016,1,21,4,30,0,-11
2016,1,21,5,30,0,-11
2016,1,21,6,30,0,-10
2016,1,21,7,30,0,-9
2016,1,21,8,30,76,-8
2016,1,21,9,30,223,-5
2016,1,21,10,30,349,-2
2016,1,21,11,30,436,0
2016,1,21,12,30,460,0
2016,1,21,13,30,515,0
2016,1,21,14,30,357,0
2016,1,21,15,30,242,0
2016,1,21,16,30,110,-1
2016,1,21,17,30,0,-2
2016,1,21,18,30,0,-3
2016,1,21,19,30,0,-4
2016,1,21,20,30,0,-5
2016,1,21,21,30,0,-5
2016,1,21,22,30,0,-6
2016,1,21,23,30,0,-6
2016,1,22,0,30,0,-7
2016,1,22,1,30,0,-7
2016,1,22,2,30,0,-6
2016,1,22,3,30,0,-6
2016,1,22,4,30,0,-6
2016,1,22,5,30,0,-6
2016,1,22,6,30,0,-6
2016,1,22,7,30,0,-5
2016,1,22,8,30,55,-4
2016,1,22,9,30,158,-1
2016,1,22,10,30,249,0
2016,1,22,11,30,318,0
2016,1,22,12,30,427,0
2016,1,22,13,30,382,1
2016,1,22,14,30,301,1
2016,1,22,15,30,164,1
2016,1,22,16,30,73,0
2016,1,22,17,30,0,0
2016,1,22,18,30,0,-1
2016,1,22,19,30,0,-2
2016,1,22,20,30,0,-3
2016,1,22,21,30,0,-3
2016,1,22,22,30,0,-4
2016,1,22,23,30,0,-4
2016,1,23,0,30,0,-4
2016,1,23,1,30,0,-4
2016,1,23,2,30,0,-5
2016,1,23,3,30,0,-5
2016,1,23,4,30,0,-5
2016,1,23,5,30,0,-6
2016,1,23,6,30,0,-6
2016,1,23,7,30,0,-5
2016,1,23,8,30,38,-3
2016,1,23,9,30,110,-1
2016,1,23,10,30,173,0
2016,1,23,11,30,182,1
2016,1,23,12,30,52,1
